Date & Time,Humidity,Temperature,Fahrenheit,No of Occupant
[2022-11-18 09:01:24.566] ,52.1,20.7,69.26,0
[2022-11-18 09:01:25.573] ,52.1,20.8,69.44,0
[2022-11-18 09:01:26.574] ,52.1,20.8,69.44,0
[2022-11-18 09:01:27.584] ,52.1,20.8,69.44,0
[2022-11-18 09:01:28.587] ,52.1,20.8,69.44,0
[2022-11-18 09:01:29.596] ,52.1,20.8,69.44,0
[2022-11-18 09:01:30.599] ,52.1,20.8,69.44,0
[2022-11-18 09:01:31.606] ,52.1,20.8,69.44,0
[2022-11-18 09:01:32.610] ,52.1,20.8,69.44,0
[2022-11-18 09:01:33.617] ,52.1,20.7,69.26,0
[2022-11-18 09:01:34.621] ,52.1,20.7,69.26,0
[2022-11-18 09:01:35.628] ,52.1,20.8,69.44,0
[2022-11-18 09:01:36.627] ,52.1,20.8,69.44,0
[2022-11-18 09:01:37.636] ,52.1,20.8,69.44,0
[2022-11-18 09:01:38.638] ,52.1,20.8,69.44,0
[2022-11-18 09:01:39.644] ,52.1,20.8,69.44,0
[2022-11-18 09:01:40.650] ,52.1,20.8,69.44,0
[2022-11-18 09:01:41.657] ,52.1,20.7,69.26,0
[2022-11-18 09:01:42.661] ,52.1,20.7,69.26,0
[2022-11-18 09:01:43.668] ,52.1,20.8,69.44,0
[2022-11-18 09:01:44.672] ,52.1,20.8,69.44,0
[2022-11-18 09:01:45.679] ,52,20.8,69.44,0
[2022-11-18 09:01:46.682] ,52,20.8,69.44,0
[2022-11-18 09:01:47.687] ,52,20.8,69.44,0
[2022-11-18 09:01:48.689] ,52,20.8,69.44,0
[2022-11-18 09:01:49.701] ,52,20.8,69.44,0
[2022-11-18 09:01:50.701] ,52,20.8,69.44,0
[2022-11-18 09:01:51.708] ,52,20.7,69.26,0
[2022-11-18 09:01:52.711] ,52,20.7,69.26,0
[2022-11-18 09:01:53.719] ,52,20.8,69.44,0
[2022-11-18 09:01:54.723] ,52,20.8,69.44,0
[2022-11-18 09:01:55.730] ,51.9,20.8,69.44,0
[2022-11-18 09:01:56.732] ,51.9,20.8,69.44,0
[2022-11-18 09:01:57.741] ,51.9,20.8,69.44,0
[2022-11-18 09:01:58.744] ,51.9,20.8,69.44,0
[2022-11-18 09:01:59.751] ,51.9,20.8,69.44,0
[2022-11-18 09:02:00.748] ,51.9,20.8,69.44,0
[2022-11-18 09:02:01.763] ,51.9,20.8,69.44,0
[2022-11-18 09:02:02.762] ,51.9,20.8,69.44,0
[2022-11-18 09:02:03.770] ,52,20.8,69.44,0
[2022-11-18 09:02:04.772] ,52,20.8,69.44,0
[2022-11-18 09:02:05.778] ,52,20.8,69.44,0
[2022-11-18 09:02:06.784] ,52,20.8,69.44,0
[2022-11-18 09:02:07.792] ,52,20.8,69.44,0
[2022-11-18 09:02:08.793] ,52,20.8,69.44,0
[2022-11-18 09:02:09.804] ,52,20.8,69.44,0
[2022-11-18 09:02:10.803] ,52,20.8,69.44,0
[2022-11-18 09:02:11.815] ,51.9,20.8,69.44,0
[2022-11-18 09:02:12.815] ,51.9,20.8,69.44,0
[2022-11-18 09:02:13.823] ,51.9,20.8,69.44,0
[2022-11-18 09:02:14.827] ,51.9,20.8,69.44,0
[2022-11-18 09:02:15.829] ,51.9,20.8,69.44,0
[2022-11-18 09:02:16.832] ,51.9,20.8,69.44,0
[2022-11-18 09:02:17.844] ,52,20.8,69.44,0
[2022-11-18 09:02:18.848] ,52,20.8,69.44,0
[2022-11-18 09:02:19.855] ,52,20.8,69.44,0
[2022-11-18 09:02:20.859] ,52,20.8,69.44,0
[2022-11-18 09:02:21.867] ,52,20.8,69.44,0
[2022-11-18 09:02:22.866] ,52,20.8,69.44,0
[2022-11-18 09:02:23.878] ,52,20.8,69.44,0
[2022-11-18 09:02:24.878] ,52,20.8,69.44,0
[2022-11-18 09:02:25.885] ,52,20.8,69.44,0
[2022-11-18 09:02:26.888] ,52,20.8,69.44,0
[2022-11-18 09:02:27.891] ,52,20.8,69.44,0
[2022-11-18 09:02:28.899] ,52,20.8,69.44,0
[2022-11-18 09:02:29.906] ,52,20.8,69.44,0
[2022-11-18 09:02:30.911] ,52,20.8,69.44,0
[2022-11-18 09:02:31.921] ,52,20.8,69.44,0
[2022-11-18 09:02:32.916] ,52,20.8,69.44,0
[2022-11-18 09:02:33.927] ,52,20.8,69.44,0
[2022-11-18 09:02:34.926] ,52,20.8,69.44,0
[2022-11-18 09:02:36.251] ,52,20.8,69.44,0
[2022-11-18 09:02:36.939] ,52,20.8,69.44,0
[2022-11-18 09:02:37.947] ,52,20.8,69.44,0
[2022-11-18 09:02:38.950] ,52,20.8,69.44,0
[2022-11-18 09:02:39.956] ,52,20.8,69.44,0
[2022-11-18 09:02:40.956] ,52,20.8,69.44,0
[2022-11-18 09:02:41.967] ,52,20.8,69.44,0
[2022-11-18 09:02:42.972] ,52,20.8,69.44,0
[2022-11-18 09:02:43.976] ,52,20.8,69.44,0
[2022-11-18 09:02:44.979] ,52,20.8,69.44,0
[2022-11-18 09:02:45.989] ,51.9,20.8,69.44,0
[2022-11-18 09:02:46.990] ,51.9,20.8,69.44,0
[2022-11-18 09:02:47.996] ,51.9,20.8,69.44,0
[2022-11-18 09:02:49.001] ,51.9,20.8,69.44,0
[2022-11-18 09:02:50.007] ,51.9,20.8,69.44,0
[2022-11-18 09:02:51.013] ,51.9,20.8,69.44,0
[2022-11-18 09:02:52.019] ,51.9,20.8,69.44,0
[2022-11-18 09:02:53.018] ,51.9,20.8,69.44,0
[2022-11-18 09:02:54.030] ,51.9,20.8,69.44,0
[2022-11-18 09:02:55.034] ,51.9,20.8,69.44,0
[2022-11-18 09:02:56.040] ,51.9,20.8,69.44,0
[2022-11-18 09:02:57.041] ,51.9,20.8,69.44,0
[2022-11-18 09:02:58.317] ,51.9,20.8,69.44,0
[2022-11-18 09:02:59.051] ,51.9,20.8,69.44,0
[2022-11-18 09:03:00.058] ,51.9,20.8,69.44,0
[2022-11-18 09:03:01.062] ,51.9,20.8,69.44,0
[2022-11-18 09:03:02.070] ,51.9,20.8,69.44,0
[2022-11-18 09:03:03.073] ,51.9,20.8,69.44,0
[2022-11-18 09:03:04.076] ,51.9,20.8,69.44,0
[2022-11-18 09:03:05.079] ,51.9,20.8,69.44,0
[2022-11-18 09:03:06.091] ,51.9,20.8,69.44,0
[2022-11-18 09:03:07.095] ,51.9,20.8,69.44,0
[2022-11-18 09:03:08.102] ,51.9,20.8,69.44,0
[2022-11-18 09:03:09.107] ,51.9,20.8,69.44,0
[2022-11-18 09:03:10.113] ,51.9,20.9,69.62,0
[2022-11-18 09:03:11.112] ,51.9,20.9,69.62,0
[2022-11-18 09:03:12.123] ,51.9,20.8,69.44,0
[2022-11-18 09:03:13.123] ,51.9,20.8,69.44,0
[2022-11-18 09:03:14.131] ,52,20.8,69.44,0
[2022-11-18 09:03:15.134] ,52,20.8,69.44,0
[2022-11-18 09:03:16.138] ,52,20.8,69.44,0
[2022-11-18 09:03:17.145] ,52,20.8,69.44,0
[2022-11-18 09:03:18.153] ,52,20.8,69.44,0
[2022-11-18 09:03:19.158] ,52,20.8,69.44,0
[2022-11-18 09:03:20.164] ,51.9,20.8,69.44,0
[2022-11-18 09:03:21.168] ,51.9,20.8,69.44,0
[2022-11-18 09:03:22.171] ,52,20.8,69.44,0
[2022-11-18 09:03:23.175] ,52,20.8,69.44,0
[2022-11-18 09:03:24.182] ,51.9,20.8,69.44,0
[2022-11-18 09:03:25.187] ,51.9,20.8,69.44,0
[2022-11-18 09:03:26.189] ,51.9,20.8,69.44,0
[2022-11-18 09:03:27.197] ,51.9,20.8,69.44,0
[2022-11-18 09:03:28.200] ,51.8,20.8,69.44,0
[2022-11-18 09:03:29.208] ,51.8,20.8,69.44,0
[2022-11-18 09:03:30.216] ,51.8,20.9,69.62,0
[2022-11-18 09:03:31.220] ,51.8,20.9,69.62,0
[2022-11-18 09:03:32.225] ,51.8,20.9,69.62,0
[2022-11-18 09:03:33.225] ,51.8,20.9,69.62,0
[2022-11-18 09:03:34.237] ,51.8,20.8,69.44,0
[2022-11-18 09:03:35.236] ,51.8,20.8,69.44,0
[2022-11-18 09:03:36.243] ,51.8,20.8,69.44,0
[2022-11-18 09:03:37.247] ,51.8,20.8,69.44,0
[2022-11-18 09:03:38.251] ,51.8,20.9,69.62,0
[2022-11-18 09:03:39.258] ,51.8,20.9,69.62,0
[2022-11-18 09:03:40.266] ,51.8,20.8,69.44,0
[2022-11-18 09:03:41.268] ,51.8,20.8,69.44,0
[2022-11-18 09:03:42.273] ,51.8,20.9,69.62,0
[2022-11-18 09:03:43.315] ,51.8,20.9,69.62,0
[2022-11-18 09:03:44.288] ,51.7,20.9,69.62,0
[2022-11-18 09:03:45.287] ,51.7,20.9,69.62,0
[2022-11-18 09:03:46.299] ,51.7,20.9,69.62,0
[2022-11-18 09:03:47.298] ,51.7,20.9,69.62,0
[2022-11-18 09:03:48.307] ,51.8,20.9,69.62,0
[2022-11-18 09:03:49.310] ,51.8,20.9,69.62,0
[2022-11-18 09:03:50.317] ,51.8,20.9,69.62,0
[2022-11-18 09:03:51.320] ,51.8,20.9,69.62,0
[2022-11-18 09:03:52.328] ,51.9,20.9,69.62,0
[2022-11-18 09:03:53.327] ,51.9,20.9,69.62,0
[2022-11-18 09:03:54.339] ,51.9,20.9,69.62,0
[2022-11-18 09:03:55.343] ,51.9,20.9,69.62,0
[2022-11-18 09:03:56.350] ,51.8,20.9,69.62,0
[2022-11-18 09:03:57.353] ,51.8,20.9,69.62,0
[2022-11-18 09:03:58.361] ,51.8,20.9,69.62,0
[2022-11-18 09:03:59.361] ,51.8,20.9,69.62,0
[2022-11-18 09:04:00.372] ,51.9,20.9,69.62,0
[2022-11-18 09:04:01.371] ,51.9,20.9,69.62,0
[2022-11-18 09:04:02.378] ,51.9,20.9,69.62,0
[2022-11-18 09:04:03.382] ,51.9,20.9,69.62,0
[2022-11-18 09:04:04.389] ,51.9,20.9,69.62,0
[2022-11-18 14:57:00.229] ,50.3,21.9,71.42,13
[2022-11-18 14:57:01.233] ,50.3,21.9,71.42,13
[2022-11-18 14:57:02.238] ,50.3,21.9,71.42,13
[2022-11-18 14:57:03.244] ,50.3,21.9,71.42,13
[2022-11-18 14:57:04.251] ,50.3,21.9,71.42,13
[2022-11-18 14:57:05.250] ,50.3,21.9,71.42,13
[2022-11-18 14:57:06.262] ,50.3,22,71.6,13
[2022-11-18 14:57:07.261] ,50.3,22,71.6,13
[2022-11-18 14:57:08.271] ,50.3,21.9,71.42,13
[2022-11-18 14:57:09.273] ,50.3,21.9,71.42,13
[2022-11-18 14:57:10.283] ,50.3,22,71.6,13
[2022-11-18 14:57:11.283] ,50.3,22,71.6,13
[2022-11-18 14:57:12.291] ,50.3,22,71.6,13
[2022-11-18 14:57:13.295] ,50.3,22,71.6,13
[2022-11-18 14:57:14.300] ,50.3,21.9,71.42,13
[2022-11-18 14:57:15.305] ,50.3,21.9,71.42,13
[2022-11-18 14:57:16.313] ,50.3,21.9,71.42,13
[2022-11-18 14:57:17.316] ,50.3,21.9,71.42,13
[2022-11-18 14:57:18.324] ,50.3,21.9,71.42,13
[2022-11-18 14:57:19.328] ,50.3,21.9,71.42,13
[2022-11-18 14:57:20.335] ,50.3,22,71.6,13
[2022-11-18 14:57:21.338] ,50.3,22,71.6,13
[2022-11-18 14:57:22.346] ,50.3,21.9,71.42,13
[2022-11-18 14:57:23.349] ,50.3,21.9,71.42,13
[2022-11-18 14:57:24.357] ,50.3,22,71.6,13
[2022-11-18 14:57:25.360] ,50.3,22,71.6,13
[2022-11-18 14:57:26.368] ,50.4,21.9,71.42,13
[2022-11-18 14:57:27.372] ,50.4,21.9,71.42,13
[2022-11-18 14:57:28.377] ,50.4,21.9,71.42,13
[2022-11-18 14:57:29.378] ,50.4,21.9,71.42,13
[2022-11-18 14:57:30.390] ,50.4,21.9,71.42,13
[2022-11-18 14:57:31.389] ,50.4,21.9,71.42,13
[2022-11-18 14:57:32.401] ,50.4,21.9,71.42,13
[2022-11-18 14:57:33.400] ,50.4,21.9,71.42,13
[2022-11-18 14:57:34.412] ,50.3,22,71.6,13
[2022-11-18 14:57:35.411] ,50.3,22,71.6,13
[2022-11-18 14:57:36.419] ,50.3,22,71.6,13
[2022-11-18 14:57:37.422] ,50.3,22,71.6,13
[2022-11-18 14:57:38.429] ,50.3,21.9,71.42,13
[2022-11-18 14:57:39.433] ,50.3,21.9,71.42,13
[2022-11-18 14:57:40.441] ,50.3,21.9,71.42,13
[2022-11-18 14:57:41.442] ,50.3,21.9,71.42,13
[2022-11-18 14:57:42.452] ,50.4,21.9,71.42,13
[2022-11-18 14:57:43.452] ,50.4,21.9,71.42,13
[2022-11-18 14:57:44.462] ,50.4,22,71.6,13
[2022-11-18 14:57:45.467] ,50.4,22,71.6,13
[2022-11-18 14:57:46.474] ,50.3,22,71.6,13
[2022-11-18 14:57:47.477] ,50.3,22,71.6,13
[2022-11-18 14:57:48.485] ,50.3,21.9,71.42,13
[2022-11-18 14:57:49.488] ,50.3,21.9,71.42,13
[2022-11-18 14:57:50.496] ,50.3,22,71.6,13
[2022-11-18 14:57:51.499] ,50.3,22,71.6,13
[2022-11-18 14:57:52.505] ,50.3,22,71.6,13
[2022-11-18 14:57:53.506] ,50.3,22,71.6,13
[2022-11-18 14:57:54.518] ,50.3,22,71.6,13
[2022-11-18 14:57:55.517] ,50.3,22,71.6,13
[2022-11-18 14:57:56.528] ,50.3,22,71.6,13
[2022-11-18 14:57:57.528] ,50.3,22,71.6,13
[2022-11-18 14:57:58.536] ,50.2,22,71.6,13
[2022-11-18 14:57:59.538] ,50.2,22,71.6,13
[2022-11-18 14:58:00.547] ,50.2,22,71.6,13
[2022-11-18 14:58:01.550] ,50.2,22,71.6,13
[2022-11-18 14:58:02.558] ,50.2,22,71.6,13
[2022-11-18 14:58:03.561] ,50.2,22,71.6,13
[2022-11-18 14:58:04.566] ,50.2,22,71.6,13
[2022-11-18 14:58:05.572] ,50.2,22,71.6,13
[2022-11-18 14:58:06.579] ,50.3,22,71.6,13
[2022-11-18 14:58:07.583] ,50.3,22,71.6,13
[2022-11-18 14:58:08.591] ,50.3,22,71.6,13
[2022-11-18 14:58:09.594] ,50.3,22,71.6,13
[2022-11-18 14:58:10.601] ,50.3,22,71.6,13
[2022-11-18 14:58:11.605] ,50.3,22,71.6,13
[2022-11-18 14:58:12.611] ,50.3,22,71.6,13
[2022-11-18 14:58:13.612] ,50.3,22,71.6,13
[2022-11-18 14:58:14.624] ,50.3,22,71.6,13
[2022-11-18 14:58:15.621] ,50.3,22,71.6,13
[2022-11-18 14:58:16.635] ,50.4,22,71.6,13
[2022-11-18 14:58:17.634] ,50.4,22,71.6,13
[2022-11-18 14:58:18.645] ,50.4,22,71.6,13
[2022-11-18 14:58:19.645] ,50.4,22,71.6,13
[2022-11-18 14:58:20.653] ,50.4,22,71.6,13
[2022-11-18 14:58:21.656] ,50.4,22,71.6,13
[2022-11-18 14:58:22.663] ,50.4,22,71.6,13
[2022-11-18 14:58:23.667] ,50.4,22,71.6,13
[2022-11-18 14:58:24.674] ,50.4,22,71.6,13
[2022-11-18 14:58:25.678] ,50.4,22,71.6,13
[2022-11-18 14:58:26.685] ,50.4,22,71.6,13
[2022-11-18 14:58:27.689] ,50.4,22,71.6,13
[2022-11-18 14:58:28.695] ,50.4,22,71.6,13
[2022-11-18 14:58:29.700] ,50.4,22,71.6,13
[2022-11-18 14:58:30.707] ,50.4,22,71.6,13
[2022-11-18 14:58:31.711] ,50.4,22,71.6,13
[2022-11-18 14:58:32.718] ,50.4,22,71.6,13
[2022-11-18 14:58:33.718] ,50.4,22,71.6,13
[2022-11-18 14:58:34.729] ,50.4,22,71.6,13
[2022-11-18 14:58:35.728] ,50.4,22,71.6,13
[2022-11-18 14:58:36.740] ,50.5,22,71.6,13
[2022-11-18 14:58:37.739] ,50.5,22,71.6,13
[2022-11-18 14:58:38.747] ,50.4,22,71.6,13
[2022-11-18 14:58:39.751] ,50.4,22,71.6,13
[2022-11-18 14:58:40.758] ,50.5,22,71.6,13
[2022-11-18 14:58:41.760] ,50.5,22,71.6,13
[2022-11-18 14:58:42.768] ,50.4,21.9,71.42,13
[2022-11-18 14:58:43.773] ,50.4,21.9,71.42,13
[2022-11-18 14:58:44.780] ,50.4,22,71.6,13
[2022-11-18 14:58:45.784] ,50.4,22,71.6,13
[2022-11-18 14:58:46.792] ,50.4,22,71.6,13
[2022-11-18 14:58:47.795] ,50.4,22,71.6,13
[2022-11-18 14:58:48.802] ,50.4,22,71.6,13
[2022-11-18 14:58:49.805] ,50.4,22,71.6,13
[2022-11-18 14:58:50.813] ,50.4,21.9,71.42,13
[2022-11-18 14:58:51.817] ,50.4,21.9,71.42,13
[2022-11-18 14:58:52.825] ,50.4,22,71.6,13
[2022-11-18 14:58:53.821] ,50.4,22,71.6,13
[2022-11-18 14:58:54.835] ,50.4,22,71.6,13
[2022-11-18 14:58:55.835] ,50.4,22,71.6,13
[2022-11-18 14:58:56.846] ,50.4,22,71.6,13
[2022-11-18 14:58:57.845] ,50.4,22,71.6,13
[2022-11-18 14:58:58.853] ,50.4,22,71.6,13
[2022-11-18 14:58:59.857] ,50.4,22,71.6,13
[2022-11-18 14:59:00.864] ,50.4,22,71.6,13
[2022-11-18 14:59:01.867] ,50.4,22,71.6,13
[2022-11-18 14:59:02.875] ,50.5,22,71.6,13
[2022-11-18 14:59:03.879] ,50.5,22,71.6,13
[2022-11-18 14:59:04.886] ,50.5,22,71.6,13
[2022-11-18 14:59:05.889] ,50.5,22,71.6,13
[2022-11-18 14:59:06.897] ,50.5,22,71.6,13
[2022-11-18 14:59:07.898] ,50.5,22,71.6,13
[2022-11-18 14:59:08.908] ,50.4,22,71.6,13
[2022-11-18 14:59:09.912] ,50.4,22,71.6,13
[2022-11-18 14:59:10.919] ,50.4,22,71.6,13
[2022-11-18 14:59:11.923] ,50.4,22,71.6,13
[2022-11-18 14:59:12.930] ,50.4,22,71.6,13
[2022-11-18 14:59:13.929] ,50.4,22,71.6,13
[2022-11-18 14:59:14.941] ,50.4,22,71.6,13
[2022-11-18 14:59:15.940] ,50.4,22,71.6,13
[2022-11-18 14:59:16.952] ,50.4,22,71.6,13
[2022-11-18 14:59:17.952] ,50.4,22,71.6,13
[2022-11-18 14:59:18.956] ,50.4,22,71.6,13
[2022-11-18 14:59:19.963] ,50.4,22,71.6,13
[2022-11-18 14:59:20.970] ,50.4,22,71.6,13
[2022-11-18 14:59:21.973] ,50.4,22,71.6,13
[2022-11-18 14:59:22.981] ,50.4,22,71.6,13
[2022-11-18 14:59:23.985] ,50.4,22,71.6,13
[2022-11-18 14:59:24.992] ,50.5,22,71.6,13
[2022-11-18 14:59:25.995] ,50.5,22,71.6,13
[2022-11-18 14:59:27.003] ,50.5,21.9,71.42,13
[2022-11-18 14:59:28.007] ,50.5,21.9,71.42,13
[2022-11-18 14:59:29.013] ,50.4,22,71.6,13
[2022-11-18 14:59:30.018] ,50.4,22,71.6,13
[2022-11-18 14:59:31.026] ,50.4,22,71.6,13
[2022-11-18 14:59:32.022] ,50.4,22,71.6,13
[2022-11-18 14:59:33.036] ,50.4,22,71.6,13
[2022-11-18 14:59:34.035] ,50.4,22,71.6,13
[2022-11-18 14:59:35.046] ,50.5,22,71.6,13
[2022-11-18 14:59:36.046] ,50.5,22,71.6,13
[2022-11-18 14:59:37.057] ,50.4,22,71.6,13
[2022-11-18 14:59:38.055] ,50.4,22,71.6,13
[2022-11-18 14:59:39.064] ,50.5,22,71.6,13
[2022-11-18 14:59:40.068] ,50.5,22,71.6,13
[2022-11-18 14:59:41.075] ,50.5,22,71.6,13
[2022-11-18 14:59:42.079] ,50.5,22,71.6,13
[2022-11-18 14:59:43.086] ,50.4,22,71.6,13
[2022-11-18 14:59:44.088] ,50.4,22,71.6,13
[2022-11-18 14:59:45.098] ,50.4,22,71.6,13
[2022-11-18 14:59:46.101] ,50.4,22,71.6,13
[2022-11-18 14:59:47.108] ,50.4,22,71.6,13
[2022-11-18 14:59:48.113] ,50.4,22,71.6,13
[2022-11-18 14:59:49.120] ,50.4,22,71.6,13
[2022-11-18 14:59:50.123] ,50.4,22,71.6,13
[2022-11-18 14:59:51.131] ,50.4,22,71.6,13
[2022-11-18 14:59:52.130] ,50.4,22,71.6,13
[2022-11-18 14:59:53.142] ,50.3,22,71.6,13
[2022-11-18 14:59:54.141] ,50.3,22,71.6,13
[2022-11-18 14:59:55.152] ,50.3,22,71.6,13
[2022-11-18 14:59:56.152] ,50.3,22,71.6,13
[2022-11-18 14:59:57.164] ,50.3,22,71.6,13
[2022-11-18 14:59:58.160] ,50.3,22,71.6,13
[2022-11-18 14:59:59.170] ,50.3,22,71.6,13
[2022-11-18 15:00:00.174] ,50.3,22,71.6,13
[2022-11-18 15:00:01.181] ,50.3,22,71.6,13
[2022-11-18 15:00:02.185] ,50.3,22,71.6,13
[2022-11-18 15:00:03.193] ,50.2,22,71.6,13
[2022-11-18 15:00:04.196] ,50.2,22,71.6,13
[2022-11-18 15:00:05.203] ,50.2,22,71.6,13
[2022-11-18 15:00:06.207] ,50.2,22,71.6,13
[2022-11-18 15:00:07.214] ,50.3,22,71.6,13
[2022-11-18 15:00:08.218] ,50.3,22,71.6,13
[2022-11-18 15:00:09.225] ,50.3,22,71.6,13
[2022-11-18 15:00:10.226] ,50.3,22,71.6,13
[2022-11-18 15:00:11.236] ,50.3,22,71.6,13
[2022-11-18 15:00:12.240] ,50.3,22,71.6,13
[2022-11-18 15:00:13.247] ,50.3,22,71.6,13
[2022-11-18 15:00:14.246] ,50.3,22,71.6,13
[2022-11-18 15:00:15.258] ,50.4,22,71.6,13
[2022-11-18 15:00:16.259] ,50.4,22,71.6,13
[2022-11-18 15:00:17.269] ,50.4,22,71.6,13
[2022-11-18 15:00:18.269] ,50.4,22,71.6,13
[2022-11-18 15:00:19.276] ,50.4,22,71.6,13
[2022-11-18 15:00:20.279] ,50.4,22,71.6,13
[2022-11-18 15:00:21.287] ,50.4,22,71.6,13
[2022-11-18 15:00:22.291] ,50.4,22,71.6,13
[2022-11-18 15:00:23.296] ,50.4,22,71.6,13
[2022-11-18 15:00:24.302] ,50.4,22,71.6,13
[2022-11-18 15:00:25.309] ,50.4,22,71.6,13
[2022-11-18 15:00:26.313] ,50.4,22,71.6,13
[2022-11-18 15:00:27.320] ,50.4,22,71.6,13
[2022-11-18 15:00:28.324] ,50.4,22,71.6,13
[2022-11-18 15:00:29.331] ,50.3,21.9,71.42,13
[2022-11-18 15:00:30.335] ,50.3,21.9,71.42,13
[2022-11-18 15:00:31.342] ,50.4,22,71.6,13
[2022-11-18 15:00:32.345] ,50.4,22,71.6,13
[2022-11-18 15:00:33.353] ,50.3,22,71.6,13
[2022-11-18 15:00:34.353] ,50.3,22,71.6,13
[2022-11-18 15:00:35.364] ,50.3,21.9,71.42,13
[2022-11-18 15:00:36.362] ,50.3,21.9,71.42,13
[2022-11-18 15:00:37.375] ,50.3,21.9,71.42,13
[2022-11-18 15:00:38.374] ,50.3,21.9,71.42,13
[2022-11-18 15:00:39.385] ,50.2,22,71.6,13
[2022-11-18 15:00:40.386] ,50.2,22,71.6,13
[2022-11-18 15:00:41.393] ,50.3,22,71.6,13
[2022-11-18 15:00:42.397] ,50.3,22,71.6,13
[2022-11-18 15:00:43.403] ,50.3,22,71.6,13
[2022-11-18 15:00:44.407] ,50.3,22,71.6,13
[2022-11-18 15:00:45.415] ,50.3,22,71.6,13
[2022-11-18 15:00:46.418] ,50.3,22,71.6,13
[2022-11-18 15:00:47.423] ,50.3,22,71.6,13
[2022-11-18 15:00:48.430] ,50.3,22,71.6,13
[2022-11-18 15:00:49.437] ,50.3,22,71.6,13
[2022-11-18 15:00:50.441] ,50.3,22,71.6,13
[2022-11-18 15:00:51.448] ,50.3,22,71.6,13
[2022-11-18 15:00:52.450] ,50.3,22,71.6,13
[2022-11-18 15:00:53.459] ,50.3,22,71.6,13
[2022-11-18 15:00:54.462] ,50.3,22,71.6,13
[2022-11-18 15:00:55.470] ,50.3,22,71.6,13
[2022-11-18 15:00:56.469] ,50.3,22,71.6,13
[2022-11-18 15:00:57.481] ,50.3,22,71.6,13
[2022-11-18 15:00:58.478] ,50.3,22,71.6,13
[2022-11-18 15:00:59.492] ,50.3,22,71.6,13
[2022-11-18 15:01:00.492] ,50.3,22,71.6,13
[2022-11-18 15:01:01.503] ,50.3,22,71.6,13
[2022-11-18 15:01:02.502] ,50.3,22,71.6,13
[2022-11-18 15:01:03.510] ,50.3,22,71.6,13
[2022-11-18 15:01:04.513] ,50.3,22,71.6,13
[2022-11-18 15:01:05.521] ,50.3,22,71.6,13
[2022-11-18 15:01:06.524] ,50.3,22,71.6,13
[2022-11-18 15:01:07.532] ,50.3,22,71.6,13
[2022-11-18 15:01:08.536] ,50.3,22,71.6,13
[2022-11-18 15:01:09.543] ,50.3,22,71.6,13
[2022-11-18 15:01:10.546] ,50.3,22,71.6,13
[2022-11-18 15:01:11.552] ,50.3,22,71.6,13
[2022-11-18 15:01:12.557] ,50.3,22,71.6,13
[2022-11-18 15:01:13.565] ,50.3,22,71.6,13
[2022-11-18 15:01:14.568] ,50.3,22,71.6,13
[2022-11-18 15:01:15.576] ,50.3,22,71.6,13
[2022-11-18 15:01:16.579] ,50.3,22,71.6,13
[2022-11-18 15:01:17.587] ,50.3,22,71.6,13
[2022-11-18 15:01:18.587] ,50.3,22,71.6,13
[2022-11-18 15:01:19.597] ,50.3,22,71.6,13
[2022-11-18 15:01:20.597] ,50.3,22,71.6,13
[2022-11-18 15:01:21.609] ,50.3,22,71.6,13
[2022-11-18 15:01:22.608] ,50.3,22,71.6,13
[2022-11-18 15:01:23.617] ,50.3,22,71.6,13
[2022-11-18 15:01:24.618] ,50.3,22,71.6,13
[2022-11-18 15:01:25.626] ,50.3,21.9,71.42,13
[2022-11-18 15:01:26.630] ,50.3,21.9,71.42,13
[2022-11-18 15:01:27.638] ,50.3,22,71.6,13
[2022-11-18 15:01:28.641] ,50.3,22,71.6,13
[2022-11-18 15:01:29.648] ,50.3,22,71.6,13
[2022-11-18 15:01:30.652] ,50.3,22,71.6,13
[2022-11-18 15:01:31.659] ,50.3,22,71.6,13
[2022-11-18 15:01:32.664] ,50.3,22,71.6,13
[2022-11-18 15:01:33.670] ,50.3,22,71.6,13
[2022-11-18 15:01:34.674] ,50.3,22,71.6,13
[2022-11-18 15:01:35.680] ,50.3,22,71.6,13
[2022-11-18 15:01:36.685] ,50.3,22,71.6,13
[2022-11-18 15:01:37.692] ,50.3,22,71.6,13
[2022-11-18 15:01:38.696] ,50.3,22,71.6,13
[2022-11-18 15:01:39.704] ,50.3,22,71.6,13
[2022-11-18 15:01:40.703] ,50.3,22,71.6,13
[2022-11-18 15:01:41.714] ,50.3,22,71.6,13
[2022-11-18 15:01:42.714] ,50.3,22,71.6,13
[2022-11-18 15:01:43.726] ,50.3,22,71.6,13
[2022-11-18 15:01:44.725] ,50.3,22,71.6,13
[2022-11-18 15:01:45.737] ,50.3,22,71.6,13
[2022-11-18 15:01:46.736] ,50.3,22,71.6,13
[2022-11-18 15:01:47.742] ,50.3,22,71.6,13
[2022-11-18 15:01:48.747] ,50.3,22,71.6,13
[2022-11-18 15:01:49.753] ,50.3,22,71.6,13
[2022-11-18 15:01:50.758] ,50.3,22,71.6,13
[2022-11-18 15:01:51.765] ,50.3,22,71.6,13
[2022-11-18 15:01:52.769] ,50.3,22,71.6,13
[2022-11-18 15:01:53.777] ,50.3,22,71.6,13
[2022-11-18 15:01:54.780] ,50.3,22,71.6,13
[2022-11-18 15:01:55.788] ,50.3,22,71.6,13
